# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  159       6.281619122970e-10       1.390594352193e-13      -6.139155348934e-12       0.000000000000e+00       2.821072952185e-12       5.214755482686e-13      -3.339789694540e-15 
  160       6.323038032482e-10       1.379139024434e-13      -6.113438510608e-12       0.000000000000e+00       2.769937138571e-12       5.139823597026e-13      -3.272972237493e-15 
  161       6.364083321198e-10       1.367251403356e-13      -6.084166389505e-12       0.000000000000e+00       2.720036586484e-12       5.066062749708e-13      -3.205742318905e-15 
  162       6.404742377894e-10       1.354953851723e-13      -6.051314114916e-12       0.000000000000e+00       2.671346854260e-12       4.993515467382e-13      -3.138277261356e-15 
  163       6.445002301038e-10       1.342269918297e-13      -6.014858793290e-12       0.000000000000e+00       2.623838901710e-12       4.922222093577e-13      -3.070761572302e-15 
  164       6.484849893823e-10       1.329224354743e-13      -5.974779548898e-12       0.000000000000e+00       2.577478997159e-12       4.852220725060e-13      -3.003387039833e-15 
  165       6.524271659208e-10       1.315843132537e-13      -5.931057564489e-12       0.000000000000e+00       2.532228624484e-12       4.783547148192e-13      -2.936352828442e-15 
  166       6.563253794952e-10       1.302153459865e-13      -5.883676121948e-12       0.000000000000e+00       2.488044390150e-12       4.716234775278e-13      -2.869865574779e-15 
  167       6.601782188648e-10       1.288183798535e-13      -5.832620642957e-12       0.000000000000e+00       2.444877930248e-12       4.650314580929e-13      -2.804139483420e-15 
  168       6.639842412764e-10       1.273963880881e-13      -5.777878729651e-12       0.000000000000e+00       2.402675817531e-12       4.585815038411e-13      -2.739396422624e-15 
  169       6.677419719677e-10       1.259524726666e-13      -5.719440205276e-12       0.000000000000e+00       2.361379468458e-12       4.522762056006e-13      -2.675866020100e-15 
  170       6.714499036708e-10       1.244898659988e-13      -5.657297154851e-12       0.000000000000e+00       2.320925050222e-12       4.461178913362e-13      -2.613785758764e-15 
  171       6.751065949248e-10       1.230118352186e-13      -5.591443248072e-12       0.000000000000e+00       2.281256395379e-12       4.401080060835e-13      -2.553350172981e-15 
  172       6.787109752501e-10       1.215213825609e-13      -5.521871559550e-12       0.000000000000e+00       2.242365148699e-12       4.342452070575e-13      -2.494553483214e-15 
  173       6.822620645870e-10       1.200215231246e-13      -5.448576643890e-12       0.000000000000e+00       2.204253805252e-12       4.285270967764e-13      -2.437333962495e-15 
  174       6.857588766851e-10       1.185153813078e-13      -5.371555274526e-12       0.000000000000e+00       2.166922964543e-12       4.229508136649e-13      -2.381623543788e-15 
  175       6.892004190100e-10       1.170061921006e-13      -5.290806481455e-12       0.000000000000e+00       2.130371290627e-12       4.175130231858e-13      -2.327347708091e-15 
  176       6.925856926501e-10       1.154973023786e-13      -5.206331588961e-12       0.000000000000e+00       2.094595472213e-12       4.122099089716e-13      -2.274425372523e-15 
  177       6.959136922233e-10       1.139921721959e-13      -5.118134253353e-12       0.000000000000e+00       2.059590182775e-12       4.070371639559e-13      -2.222768778422e-15 
  178       6.991834057838e-10       1.124943760782e-13      -5.026220500689e-12       0.000000000000e+00       2.025348040657e-12       4.019899815054e-13      -2.172283379436e-15 
  179       7.023938147290e-10       1.110076043160e-13      -4.930598764509e-12       0.000000000000e+00       1.991859569185e-12       3.970630465515e-13      -2.122867729619e-15 
  180       7.055438937061e-10       1.095356642577e-13      -4.831279923564e-12       0.000000000000e+00       1.959113156774e-12       3.922505267216e-13      -2.074413371523e-15 
  181       7.086326105190e-10       1.080824816031e-13      -4.728277339547e-12       0.000000000000e+00       1.927095017033e-12       3.875460634712e-13      -2.026804724292e-15 
  182       7.116589260349e-10       1.066521016959e-13      -4.621606894822e-12       0.000000000000e+00       1.895789148876e-12       3.829427632152e-13      -1.979918971757e-15 
  183       7.146217940914e-10       1.052486908174e-13      -4.511287030156e-12       0.000000000000e+00       1.865177296633e-12       3.784331884598e-13      -1.933625950527e-15 
  184       7.175201614028e-10       1.038765374795e-13      -4.397338782447e-12       0.000000000000e+00       1.835238910150e-12       3.740093489338e-13      -1.887788038088e-15 
  185       7.203529674673e-10       1.025400537177e-13      -4.279785822453e-12       0.000000000000e+00       1.805951104905e-12       3.696626927206e-13      -1.842260040890e-15 
  186       7.231191444735e-10       1.012437763845e-13      -4.158654492528e-12       0.000000000000e+00       1.777288622114e-12       3.653840973896e-13      -1.796889082445e-15 
  187       7.258176172076e-10       9.999236844240e-14      -4.033973844345e-12       0.000000000000e+00       1.749223788837e-12       3.611638611280e-13      -1.751514491421e-15 
  188       7.284473029594e-10       9.879062025715e-14      -3.905775676630e-12       0.000000000000e+00       1.721726478087e-12       3.569916938725e-13      -1.705967689733e-15 
  189       7.310071114298e-10       9.764345089074e-14      -3.774094572892e-12       0.000000000000e+00       1.694764068941e-12       3.528567084405e-13      -1.660072080640e-15 
  190       7.334959446372e-10       9.655590939472e-14      -3.638967939153e-12       0.000000000000e+00       1.668301406644e-12       3.487474116623e-13      -1.613642936835e-15 
  191       7.359127706833e-10       9.553296744569e-14      -3.500433848198e-12       0.000000000000e+00       1.642307752293e-12       3.446540859074e-13      -1.566527990185e-15 
  192       7.382568514230e-10       9.457887718646e-14      -3.358524313125e-12       0.000000000000e+00       1.616778297176e-12       3.405761516432e-13      -1.518732834320e-15 
  193       7.405275317316e-10       9.369776759624e-14      -3.213271580725e-12       0.000000000000e+00       1.591714189103e-12       3.365153413264e-13      -1.470304734460e-15 
  194       7.427241673285e-10       9.289384942294e-14      -3.064710309930e-12       0.000000000000e+00       1.567115671051e-12       3.324733576313e-13      -1.421292792780e-15 
  195       7.448461249263e-10       9.217141579356e-14      -2.912877602372e-12       0.000000000000e+00       1.542982064140e-12       3.284518724032e-13      -1.371747969692e-15 
  196       7.468927823786e-10       9.153484282457e-14      -2.757813032926e-12       0.000000000000e+00       1.519311750615e-12       3.244525256121e-13      -1.321723105125e-15 
  197       7.488635288289e-10       9.098859023225e-14      -2.599558680274e-12       0.000000000000e+00       1.496102156824e-12       3.204769243066e-13      -1.271272939805e-15 
  198       7.507577648592e-10       9.053720194311e-14      -2.438159157448e-12       0.000000000000e+00       1.473349736201e-12       3.165266415669e-13      -1.220454136531e-15 
  199       7.525749026379e-10       9.018530670423e-14      -2.273661642387e-12       0.000000000000e+00       1.451049952242e-12       3.126032154591e-13      -1.169325301459e-15 
  200       7.543143660687e-10       8.993761869363e-14      -2.106115908490e-12       0.000000000000e+00       1.429197261488e-12       3.087081479882e-13      -1.117947005381e-15 
  201       7.559755909388e-10       8.979893813068e-14      -1.935574355165e-12       0.000000000000e+00       1.407785096502e-12       3.048429040523e-13      -1.066381805003e-15 
  202       7.575580250678e-10       8.977415188645e-14      -1.762092038385e-12       0.000000000000e+00       1.386805848851e-12       3.010089103957e-13      -1.014694264227e-15 
  203       7.590611284553e-10       8.986823409408e-14      -1.585726701239e-12       0.000000000000e+00       1.366250852087e-12       2.972075545628e-13      -9.629509754268e-16 
  204       7.604843734305e-10       9.008624675915e-14      -1.406538804484e-12       0.000000000000e+00       1.346110364720e-12       2.934401838517e-13      -9.112205807334e-16 
  205       7.618272447995e-10       9.043334037008e-14      -1.224591557100e-12       0.000000000000e+00       1.326373553208e-12       2.897081042677e-13      -8.595737933104e-16 
  206       7.630892399948e-10       9.091475450848e-14      -1.039950946838e-12       0.000000000000e+00       1.307028474928e-12       2.860125794771e-13      -8.080834186351e-16 
  207       7.642698692229e-10       9.153581845953e-14      -8.526857707765e-13       0.000000000000e+00       1.288062061161e-12       2.823548297605e-13      -7.568243757788e-16 
  208       7.653686556132e-10       9.230195182237e-14      -6.628676658732e-13       0.000000000000e+00       1.269460100069e-12       2.787360309668e-13      -7.058737186855e-16 
  209       7.663851353665e-10       9.321866512044e-14      -4.705711395161e-13       0.000000000000e+00       1.251207219676e-12       2.751573134665e-13      -6.553106574525e-16 
  210       7.673188579032e-10       9.429156041189e-14      -2.758736000770e-13       0.000000000000e+00       1.233286870848e-12       2.716197611054e-13      -6.052165796098e-16 
  211       7.681693860121e-10       9.552633189992e-14      -7.885538746395e-14       0.000000000000e+00       1.215681310273e-12       2.681244101585e-13      -5.556750713998e-16 
  212       7.689362959984e-10       9.692876654319e-14       1.204001963265e-13       0.000000000000e+00       1.198371583439e-12       2.646722482830e-13      -5.067719390571e-16 
  213       7.696192165101e-10       9.850441400096e-14       3.218111433029e-13       0.000000000000e+00       1.181341224489e-12       2.612641504103e-13      -4.585796234513e-16 
  214       7.702179476244e-10       1.002575704091e-13       5.253098908668e-13       0.000000000000e+00       1.164587669009e-12       2.579006837743e-13      -4.111092291267e-16 
  215       7.707323500938e-10       1.021922271268e-13       7.308309999027e-13       0.000000000000e+00       1.148111579409e-12       2.545822876886e-13      -3.643552954271e-16 
  216       7.711623076397e-10       1.043123949752e-13       9.383069288005e-13       0.000000000000e+00       1.131913190120e-12       2.513093342198e-13      -3.183110922979e-16 
  217       7.715077272030e-10       1.066221039775e-13       1.147668014188e-12       0.000000000000e+00       1.115992300364e-12       2.480821269758e-13      -2.729686004798e-16 
  218       7.717685391942e-10       1.091254030986e-13       1.358842451663e-12       0.000000000000e+00       1.100348266916e-12       2.449008998928e-13      -2.283184917022e-16 
  219       7.719446977440e-10       1.118263599854e-13       1.571756276527e-12       0.000000000000e+00       1.084979996874e-12       2.417658160231e-13      -1.843501088762e-16 
  220       7.720361809529e-10       1.147290607061e-13       1.786333344517e-12       0.000000000000e+00       1.069885940414e-12       2.386769663230e-13      -1.410514462889e-16 
  221       7.720429911422e-10       1.178376094903e-13       2.002495312539e-12       0.000000000000e+00       1.055064083566e-12       2.356343684398e-13      -9.840912979588e-17 
  222       7.719651551039e-10       1.211561284689e-13       2.220161619400e-12       0.000000000000e+00       1.040511940973e-12       2.326379654999e-13      -5.640839701524e-17 
  223       7.718027243512e-10       1.246887574140e-13       2.439249466538e-12       0.000000000000e+00       1.026226548654e-12       2.296876248962e-13      -1.503307752084e-17 
  224       7.715557753685e-10       1.284396534786e-13       2.659673798761e-12       0.000000000000e+00       1.012204456774e-12       2.267831370757e-13       2.573442696426e-17 
  225       7.712244098618e-10       1.324129909365e-13       2.881347284974e-12       0.000000000000e+00       9.984417224082e-13       2.239242143272e-13       6.591316237438e-17 
  226       7.708087550091e-10       1.366129609224e-13       3.104180298911e-12       0.000000000000e+00       9.849339023018e-13       2.211104895686e-13       1.055236421078e-16 
  227       7.703089637107e-10       1.410437711713e-13       3.328080899875e-12       0.000000000000e+00       9.716760456407e-13       2.183415151349e-13       1.445878668332e-16 
  228       7.697252148392e-10       1.457096457588e-13       3.552954813462e-12       0.000000000000e+00       9.586626868135e-13       2.156167615655e-13       1.831293442965e-16 
  229       7.690577134900e-10       1.506148248406e-13       3.778705412297e-12       0.000000000000e+00       9.458878381774e-13       2.129356163918e-13       2.211731091272e-16 
  230       7.683066912314e-10       1.557635643928e-13       4.005233696770e-12       0.000000000000e+00       9.333449828225e-13       2.102973829251e-13       2.587457426449e-16 
  231       7.674724063554e-10       1.611601359513e-13       4.232438275761e-12       0.000000000000e+00       9.210270673372e-13       2.077012790438e-13       2.958753926661e-16 
  232       7.665551441272e-10       1.668088263518e-13       4.460215347381e-12       0.000000000000e+00       9.089264945726e-13       2.051464359812e-13       3.325917933107e-16 
  233       7.655552170361e-10       1.727139374699e-13       4.688458679698e-12       0.000000000000e+00       8.970351164081e-13       2.026318971133e-13       3.689262848084e-16 
  234       7.644729650454e-10       1.788797859607e-13       4.917059591473e-12       0.000000000000e+00       8.853442265157e-13       2.001566167459e-13       4.049118333055e-16 
  235       7.633087558429e-10       1.853107029985e-13       5.145906932893e-12       0.000000000000e+00       8.738445531251e-13       1.977194589024e-13       4.405830506713e-16 
  236       7.620629850913e-10       1.920110340172e-13       5.374887066301e-12       0.000000000000e+00       8.625262517889e-13       1.953191961118e-13       4.759762143046e-16 
  237       7.607360766780e-10       1.989851384498e-13       5.603883846930e-12       0.000000000000e+00       8.513788981469e-13       1.929545081957e-13       5.111292869408e-16 
  238       7.593284783470e-10       2.062369956609e-13       5.832785229788e-12       0.000000000000e+00       8.403934940968e-13       1.906241999597e-13       5.460734358754e-16 
  239       7.578406477816e-10       2.137689967910e-13       6.061503574301e-12       0.000000000000e+00       8.295686361292e-13       1.883278714076e-13       5.808069795571e-16 
  240       7.562730661641e-10       2.215830792135e-13       6.289956532429e-12       0.000000000000e+00       8.189047066598e-13       1.860652857795e-13       6.153199010023e-16 
  241       7.546262429575e-10       2.296811126740e-13       6.518060527888e-12       0.000000000000e+00       8.084018912628e-13       1.838361535542e-13       6.496022082801e-16 
  242       7.529007161462e-10       2.380648981993e-13       6.745730750864e-12       0.000000000000e+00       7.980601756836e-13       1.816401316980e-13       6.836439363865e-16 
  243       7.510970524769e-10       2.467361670065e-13       6.972881152722e-12       0.000000000000e+00       7.878793428512e-13       1.794768229145e-13       7.174351491171e-16 
  244       7.492158476986e-10       2.556965794123e-13       7.199424440720e-12       0.000000000000e+00       7.778589698906e-13       1.773457748937e-13       7.509659409414e-16 
  245       7.472577268034e-10       2.649477237416e-13       7.425272072716e-12       0.000000000000e+00       7.679984251351e-13       1.752464795619e-13       7.842264388755e-16 
  246       7.452233442672e-10       2.744911152370e-13       7.650334251886e-12       0.000000000000e+00       7.582968651391e-13       1.731783723303e-13       8.172068043560e-16 
  247       7.431133842899e-10       2.843281949677e-13       7.874519921428e-12       0.000000000000e+00       7.487532316903e-13       1.711408313454e-13       8.498972351137e-16 
  248       7.409285610361e-10       2.944603287383e-13       8.097736759278e-12       0.000000000000e+00       7.393662488222e-13       1.691331767374e-13       8.822879670464e-16 
  249       7.386696188757e-10       3.048888059986e-13       8.319891172822e-12       0.000000000000e+00       7.301344198266e-13       1.671546698703e-13       9.143692760932e-16 
