# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1413       1.100727126042e-10       2.071175253141e-12      -6.621971929375e-12       1.081818310047e-14       1.437276217093e-15       5.482405054617e-16      -4.359959283790e-17 
 1414       1.101158017832e-10       2.052076366472e-12      -6.555328864129e-12       1.081520538010e-14       1.433146954214e-15       5.470269868086e-16      -4.283846414585e-17 
 1415       1.101533642430e-10       2.033267580144e-12      -6.487622653246e-12       1.081218449319e-14       1.429031827089e-15       5.457277935380e-16      -4.208013801688e-17 
 1416       1.101853803282e-10       2.014752021438e-12      -6.418882491966e-12       1.080911927551e-14       1.424930792993e-15       5.443455015495e-16      -4.132448582491e-17 
 1417       1.102118303696e-10       1.996532829383e-12      -6.349137757121e-12       1.080600855661e-14       1.420843808524e-15       5.428827027775e-16      -4.057137813974e-17 
 1418       1.102326946846e-10       1.978613154769e-12      -6.278418007461e-12       1.080285115979e-14       1.416770829601e-15       5.413420052203e-16      -3.982068472554e-17 
 1419       1.102479535770e-10       1.960996160169e-12      -6.206752983984e-12       1.079964590210e-14       1.412711811459e-15       5.397260329695e-16      -3.907227453937e-17 
 1420       1.102575873372e-10       1.943685019954e-12      -6.134172610270e-12       1.079639159435e-14       1.408666708652e-15       5.380374262390e-16      -3.832601572972e-17 
 1421       1.102615762418e-10       1.926682920309e-12      -6.060706992802e-12       1.079308704107e-14       1.404635475051e-15       5.362788413942e-16      -3.758177563505e-17 
 1422       1.102599005545e-10       1.909993059249e-12      -5.986386421304e-12       1.078973104049e-14       1.400618063837e-15       5.344529509810e-16      -3.683942078230e-17 
 1423       1.102525405251e-10       1.893618646642e-12      -5.911241369063e-12       1.078632238456e-14       1.396614427508e-15       5.325624437551e-16      -3.609881688542e-17 
 1424       1.102394763905e-10       1.877562904218e-12      -5.835302493265e-12       1.078285985894e-14       1.392624517870e-15       5.306100247111e-16      -3.535982884389e-17 
 1425       1.102206883739e-10       1.861829065591e-12      -5.758600635321e-12       1.077934224296e-14       1.388648286039e-15       5.285984151116e-16      -3.462232074127e-17 
 1426       1.101961566854e-10       1.846420376277e-12      -5.681166821193e-12       1.077576830962e-14       1.384685682439e-15       5.265303525164e-16      -3.388615584372e-17 
 1427       1.101658615218e-10       1.831340093706e-12      -5.603032261733e-12       1.077213682559e-14       1.380736656803e-15       5.244085908115e-16      -3.315119659850e-17 
 1428       1.101297830666e-10       1.816591487243e-12      -5.524228353001e-12       1.076844655119e-14       1.376801158165e-15       5.222359002385e-16      -3.241730463254e-17 
 1429       1.100879014902e-10       1.802177838204e-12      -5.444786676604e-12       1.076469624039e-14       1.372879134865e-15       5.200150674235e-16      -3.168434075094e-17 
 1430       1.100401969497e-10       1.788102439874e-12      -5.364739000020e-12       1.076088464079e-14       1.368970534545e-15       5.177488954065e-16      -3.095216493550e-17 
 1431       1.099866495893e-10       1.774368597521e-12      -5.284117276927e-12       1.075701049358e-14       1.365075304146e-15       5.154402036701e-16      -3.022063634326e-17 
 1432       1.099272395397e-10       1.760979628416e-12      -5.202953647537e-12       1.075307253361e-14       1.361193389908e-15       5.130918281690e-16      -2.948961330502e-17 
 1433       1.098619469190e-10       1.747938861851e-12      -5.121280438921e-12       1.074906948927e-14       1.357324737370e-15       5.107066213594e-16      -2.875895332385e-17 
 1434       1.097907518319e-10       1.735249639150e-12      -5.039130165341e-12       1.074500008259e-14       1.353469291366e-15       5.082874522273e-16      -2.802851307366e-17 
 1435       1.097136343702e-10       1.722915313694e-12      -4.956535528576e-12       1.074086302913e-14       1.349626996024e-15       5.058372063184e-16      -2.729814839768e-17 
 1436       1.096305746129e-10       1.710939250932e-12      -4.873529418258e-12       1.073665703805e-14       1.345797794765e-15       5.033587857671e-16      -2.656771430703e-17 
 1437       1.095415526257e-10       1.699324828400e-12      -4.790144912194e-12       1.073238081205e-14       1.341981630301e-15       5.008551093252e-16      -2.583706497921e-17 
 1438       1.094465484618e-10       1.688075435739e-12      -4.706415276699e-12       1.072803304736e-14       1.338178444636e-15       4.983291123918e-16      -2.510605375665e-17 
 1439       1.093455421611e-10       1.677194474711e-12      -4.622373966925e-12       1.072361243376e-14       1.334388179059e-15       4.957837470415e-16      -2.437453314523e-17 
 1440       1.092385137510e-10       1.666685359217e-12      -4.538054627193e-12       1.071911765454e-14       1.330610774147e-15       4.932219820546e-16      -2.364235481282e-17 
 1441       1.091254432459e-10       1.656551515311e-12      -4.453491091316e-12       1.071454738651e-14       1.326846169765e-15       4.906468029453e-16      -2.290936958779e-17 
 1442       1.090063106476e-10       1.646796381222e-12      -4.368717382935e-12       1.070990029997e-14       1.323094305057e-15       4.880612119913e-16      -2.217542745753e-17 
 1443       1.088810959448e-10       1.637423407366e-12      -4.283767715845e-12       1.070517505871e-14       1.319355118452e-15       4.854682282630e-16      -2.144037756701e-17 
 1444       1.087497791139e-10       1.628436056367e-12      -4.198676494325e-12       1.070037031999e-14       1.315628547661e-15       4.828708876526e-16      -2.070406821729e-17 
 1445       1.086123401183e-10       1.619837803071e-12      -4.113478313467e-12       1.069548473456e-14       1.311914529671e-15       4.802722429028e-16      -1.996634686405e-17 
 1446       1.084687589089e-10       1.611632134565e-12      -4.028207959506e-12       1.069051694659e-14       1.308213000750e-15       4.776753636367e-16      -1.922706011609e-17 
 1447       1.083190154240e-10       1.603822550194e-12      -3.942900410150e-12       1.068546559372e-14       1.304523896438e-15       4.750833363863e-16      -1.848605373390e-17 
 1448       1.081630895891e-10       1.596412561575e-12      -3.857590834910e-12       1.068032930701e-14       1.300847151554e-15       4.724992646219e-16      -1.774317262818e-17 
 1449       1.080009613175e-10       1.589405692621e-12      -3.772314595424e-12       1.067510671095e-14       1.297182700188e-15       4.699262687815e-16      -1.699826085834e-17 
 1450       1.078326105096e-10       1.582805479548e-12      -3.687107245795e-12       1.066979642345e-14       1.293530475702e-15       4.673674862994e-16      -1.625116163104e-17 
 1451       1.076580307655e-10       1.576614439455e-12      -3.602002445448e-12       1.066439730321e-14       1.289890416528e-15       4.648255003065e-16      -1.550179229163e-17 
 1452       1.074772706712e-10       1.570830964628e-12      -3.517025674050e-12       1.065890919480e-14       1.286262483629e-15       4.623006193722e-16      -1.475037012823e-17 
 1453       1.072903929283e-10       1.565452396962e-12      -3.432200453899e-12       1.065333219108e-14       1.282646643214e-15       4.597925804812e-16      -1.399718884067e-17 
 1454       1.070974606809e-10       1.560476056526e-12      -3.347550431848e-12       1.064766638648e-14       1.279042860946e-15       4.573011187858e-16      -1.324254375698e-17 
 1455       1.068985375161e-10       1.555899241520e-12      -3.263099379519e-12       1.064191187703e-14       1.275451101949e-15       4.548259676026e-16      -1.248673183609e-17 
 1456       1.066936874647e-10       1.551719228234e-12      -3.178871193511e-12       1.063606876030e-14       1.271871330799e-15       4.523668584090e-16      -1.173005167073e-17 
 1457       1.064829750026e-10       1.547933271007e-12      -3.094889895613e-12       1.063013713547e-14       1.268303511528e-15       4.499235208398e-16      -1.097280349017e-17 
 1458       1.062664650510e-10       1.544538602183e-12      -3.011179633013e-12       1.062411710330e-14       1.264747607621e-15       4.474956826841e-16      -1.021528916301e-17 
 1459       1.060442229775e-10       1.541532432074e-12      -2.927764678507e-12       1.061800876613e-14       1.261203582014e-15       4.450830698814e-16      -9.457812200022e-18 
 1460       1.058163145970e-10       1.538911948912e-12      -2.844669430712e-12       1.061181222789e-14       1.257671397096e-15       4.426854065186e-16      -8.700677756931e-18 
 1461       1.055828061723e-10       1.536674318811e-12      -2.761918414277e-12       1.060552759412e-14       1.254151014704e-15       4.403024148263e-16      -7.944192637200e-18 
 1462       1.053437644149e-10       1.534816685725e-12      -2.679536280090e-12       1.059915497194e-14       1.250642396122e-15       4.379338151758e-16      -7.188665294842e-18 
 1463       1.050992564861e-10       1.533336171405e-12      -2.597547805493e-12       1.059269447007e-14       1.247145502085e-15       4.355793260753e-16      -6.434405837218e-18 
 1464       1.048493499975e-10       1.532229875361e-12      -2.515977894487e-12       1.058614619885e-14       1.243660292770e-15       4.332386641666e-16      -5.681726027831e-18 
 1465       1.045941130120e-10       1.531494874813e-12      -2.434851577950e-12       1.057951027021e-14       1.240186727803e-15       4.309115442218e-16      -4.930939289132e-18 
 1466       1.043336140446e-10       1.531128224658e-12      -2.354194013839e-12       1.057278679769e-14       1.236724766250e-15       4.285976791401e-16      -4.182360705312e-18 
 1467       1.040679220630e-10       1.531126957420e-12      -2.274030487407e-12       1.056597589646e-14       1.233274366621e-15       4.262967799439e-16      -3.436307025105e-18 
 1468       1.037971064887e-10       1.531488083216e-12      -2.194386411412e-12       1.055907768328e-14       1.229835486868e-15       4.240085557756e-16      -2.693096664585e-18 
 1469       1.035212371976e-10       1.532208589708e-12      -2.115287326324e-12       1.055209227655e-14       1.226408084382e-15       4.217327138944e-16      -1.953049709965e-18 
 1470       1.032403845212e-10       1.533285442065e-12      -2.036758900541e-12       1.054501979628e-14       1.222992115993e-15       4.194689596729e-16      -1.216487920398e-18 
 1471       1.029546192467e-10       1.534715582920e-12      -1.958826930596e-12       1.053786036412e-14       1.219587537970e-15       4.172169965933e-16      -4.837347307735e-19 
 1472       1.026640126185e-10       1.536495932327e-12      -1.881517341368e-12       1.053061410333e-14       1.216194306018e-15       4.149765262444e-16       2.448847454843e-19 
 1473       1.023686363387e-10       1.538623387723e-12      -1.804856186291e-12       1.052328113881e-14       1.212812375276e-15       4.127472483181e-16       9.690437136147e-19 
 1474       1.020685625679e-10       1.541094823881e-12      -1.728869647571e-12       1.051586159709e-14       1.209441700319e-15       4.105288606058e-16       1.688413694724e-18 
 1475       1.017638639261e-10       1.543907092874e-12      -1.653584036387e-12       1.050835560635e-14       1.206082235154e-15       4.083210589953e-16       2.402664522985e-18 
 1476       1.014546134935e-10       1.547057024029e-12      -1.579025793109e-12       1.050076329641e-14       1.202733933220e-15       4.061235374672e-16       3.111464342841e-18 
 1477       1.011408848114e-10       1.550541423887e-12      -1.505221487506e-12       1.049308479870e-14       1.199396747388e-15       4.039359880917e-16       3.814479606202e-18 
 1478       1.008227518826e-10       1.554357076160e-12      -1.432197818955e-12       1.048532024635e-14       1.196070629956e-15       4.017581010250e-16       4.511375069651e-18 
 1479       1.005002891729e-10       1.558500741693e-12      -1.359981616653e-12       1.047746977410e-14       1.192755532652e-15       3.995895645058e-16       5.201813791642e-18 
 1480       1.001735716114e-10       1.562969158416e-12      -1.288599839830e-12       1.046953351837e-14       1.189451406631e-15       3.974300648523e-16       5.885457129702e-18 
 1481       9.984267459122e-11       1.567759041308e-12      -1.218079577953e-12       1.046151161721e-14       1.186158202474e-15       3.952792864584e-16       6.561964737634e-18 
 1482       9.950767397091e-11       1.572867082354e-12      -1.148448050942e-12       1.045340421035e-14       1.182875870185e-15       3.931369117907e-16       7.230994562713e-18 
